time, x
12.710000, 0.621582
12.720000, 0.621710
12.730000, 0.621837
12.740000, 0.621965
12.750000, 0.622092
12.760000, 0.622218
12.770000, 0.622345
12.780000, 0.622471
12.790000, 0.622597
12.800000, 0.622723
12.810000, 0.622848
12.820000, 0.622974
12.830000, 0.623099
12.840000, 0.623223
12.850000, 0.623348
12.860000, 0.623472
12.870000, 0.623596
12.880000, 0.623719
12.890000, 0.623843
12.900000, 0.623966
12.910000, 0.624089
12.920000, 0.624211
12.930000, 0.624334
12.940000, 0.624456
12.950000, 0.624577
12.960000, 0.624699
12.970000, 0.624820
12.980000, 0.624941
12.990000, 0.625062
13.000000, 0.625183
13.010000, 0.625303
13.020000, 0.625423
13.030000, 0.625543
13.040000, 0.625663
13.050000, 0.625782
13.060000, 0.625901
13.070000, 0.626020
13.080000, 0.626138
13.090000, 0.626257
13.100000, 0.626375
13.110000, 0.626493
13.120000, 0.626610
13.130000, 0.626728
13.140000, 0.626845
13.150000, 0.626961
13.160000, 0.627078
13.170000, 0.627194
13.180000, 0.627311
13.190000, 0.627426
13.200000, 0.627542
13.210000, 0.627657
13.220000, 0.627773
13.230000, 0.627887
13.240000, 0.628002
13.250000, 0.628117
13.260000, 0.628231
13.270000, 0.628345
13.280000, 0.628458
13.290000, 0.628572
13.300000, 0.628685
13.310000, 0.628798
13.320000, 0.628911
13.330000, 0.629023
13.340000, 0.629136
13.350000, 0.629248
13.360000, 0.629360
13.370000, 0.629471
13.380000, 0.629583
13.390000, 0.629694
13.400000, 0.629805
13.410000, 0.629915
13.420000, 0.630026
13.430000, 0.630136
13.440000, 0.630246
13.450000, 0.630356
13.460000, 0.630465
13.470000, 0.630574
13.480000, 0.630684
13.490000, 0.630792
13.500000, 0.630901
13.510000, 0.631009
13.520000, 0.631117
13.530000, 0.631225
13.540000, 0.631333
13.550000, 0.631441
13.560000, 0.631548
13.570000, 0.631655
13.580000, 0.631762
13.590000, 0.631868
13.600000, 0.631975
13.610000, 0.632081
13.620000, 0.632187
13.630000, 0.632292
13.640000, 0.632398
13.650000, 0.632503
13.660000, 0.632608
13.670000, 0.632713
13.680000, 0.632818
13.690000, 0.632922
13.700000, 0.633026
13.710000, 0.633130
13.720000, 0.633234
13.730000, 0.633337
13.740000, 0.633441
13.750000, 0.633544
13.760000, 0.633647
13.770000, 0.633749
13.780000, 0.633852
13.790000, 0.633954
13.800000, 0.634056
13.810000, 0.634158
13.820000, 0.634259
13.830000, 0.634361
13.840000, 0.634462
13.850000, 0.634563
13.860000, 0.634663
13.870000, 0.634764
13.880000, 0.634864
13.890000, 0.634964
13.900000, 0.635064
13.910000, 0.635164
13.920000, 0.635263
13.930000, 0.635363
13.940000, 0.635462
13.950000, 0.635561
13.960000, 0.635659
13.970000, 0.635758
13.980000, 0.635856
13.990000, 0.635954
14.000000, 0.636052
14.010000, 0.636150
14.020000, 0.636247
14.030000, 0.636344
14.040000, 0.636441
14.050000, 0.636538
14.060000, 0.636635
14.070000, 0.636731
14.080000, 0.636827
14.090000, 0.636923
14.100000, 0.637019
14.110000, 0.637115
14.120000, 0.637210
14.130000, 0.637305
14.140000, 0.637400
14.150000, 0.637495
14.160000, 0.637590
14.170000, 0.637684
14.180000, 0.637779
14.190000, 0.637873
14.200000, 0.637966
14.210000, 0.638060
14.220000, 0.638154
14.230000, 0.638247
14.240000, 0.638340
14.250000, 0.638433
14.260000, 0.638525
14.270000, 0.638618
14.280000, 0.638710
14.290000, 0.638802
14.300000, 0.638894
14.310000, 0.638986
14.320000, 0.639077
14.330000, 0.639169
14.340000, 0.639260
14.350000, 0.639351
14.360000, 0.639442
14.370000, 0.639532
14.380000, 0.639623
14.390000, 0.639713
14.400000, 0.639803
14.410000, 0.639893
14.420000, 0.639982
14.430000, 0.640072
14.440000, 0.640161
14.450000, 0.640250
14.460000, 0.640339
14.470000, 0.640428
14.480000, 0.640516
14.490000, 0.640605
14.500000, 0.640693
14.510000, 0.640781
14.520000, 0.640868
14.530000, 0.640956
14.540000, 0.641043
14.550000, 0.641131
14.560000, 0.641218
14.570000, 0.641305
14.580000, 0.641391
14.590000, 0.641478
14.600000, 0.641564
14.610000, 0.641650
14.620000, 0.641736
14.630000, 0.641822
14.640000, 0.641908
14.650000, 0.641993
14.660000, 0.642078
14.670000, 0.642163
14.680000, 0.642248
14.690000, 0.642333
14.700000, 0.642418
14.710000, 0.642502
14.720000, 0.642586
14.730000, 0.642670
14.740000, 0.642754
14.750000, 0.642838
14.760000, 0.642921
14.770000, 0.643005
14.780000, 0.643088
14.790000, 0.643171
14.800000, 0.643254
14.810000, 0.643336
14.820000, 0.643419
14.830000, 0.643501
14.840000, 0.643583
14.850000, 0.643665
14.860000, 0.643747
14.870000, 0.643829
14.880000, 0.643910
14.890000, 0.643991
14.900000, 0.644072
14.910000, 0.644153
14.920000, 0.644234
14.930000, 0.644315
14.940000, 0.644395
14.950000, 0.644475
14.960000, 0.644555
14.970000, 0.644635
14.980000, 0.644715
14.990000, 0.644795
15.000000, 0.644874
15.010000, 0.644953
15.020000, 0.645033
15.030000, 0.645112
15.040000, 0.645190
15.050000, 0.645269
15.060000, 0.645347
15.070000, 0.645426
15.080000, 0.645504
15.090000, 0.645582
15.100000, 0.645660
15.110000, 0.645737
15.120000, 0.645815
15.130000, 0.645892
15.140000, 0.645969
15.150000, 0.646046
15.160000, 0.646123
15.170000, 0.646200
15.180000, 0.646276
15.190000, 0.646353
15.200000, 0.646429
15.210000, 0.646505
15.220000, 0.646581
15.230000, 0.646656
15.240000, 0.646732
15.250000, 0.646807
15.260000, 0.646883
15.270000, 0.646958
15.280000, 0.647033
15.290000, 0.647107
15.300000, 0.647182
15.310000, 0.647257
15.320000, 0.647331
15.330000, 0.647405
15.340000, 0.647479
15.350000, 0.647553
15.360000, 0.647627
15.370000, 0.647700
15.380000, 0.647774
15.390000, 0.647847
15.400000, 0.647920
15.410000, 0.647993
15.420000, 0.648066
15.430000, 0.648138
15.440000, 0.648211
15.450000, 0.648283
15.460000, 0.648355
15.470000, 0.648427
15.480000, 0.648499
15.490000, 0.648571
15.500000, 0.648643
15.510000, 0.648714
15.520000, 0.648785
15.530000, 0.648856
15.540000, 0.648927
15.550000, 0.648998
15.560000, 0.649069
15.570000, 0.649140
15.580000, 0.649210
15.590000, 0.649280
15.600000, 0.649350
15.610000, 0.649420
15.620000, 0.649490
15.630000, 0.649560
15.640000, 0.649629
15.650000, 0.649699
15.660000, 0.649768
15.670000, 0.649837
15.680000, 0.649906
15.690000, 0.649975
15.700000, 0.650044
15.710000, 0.650112
15.720000, 0.650181
15.730000, 0.650249
15.740000, 0.650317
15.750000, 0.650385
15.760000, 0.650453
15.770000, 0.650520
15.780000, 0.650588
15.790000, 0.650655
15.800000, 0.650723
15.810000, 0.650790
15.820000, 0.650857
15.830000, 0.650924
15.840000, 0.650990
15.850000, 0.651057
15.860000, 0.651123
15.870000, 0.651190
15.880000, 0.651256
15.890000, 0.651322
15.900000, 0.651388
15.910000, 0.651453
15.920000, 0.651519
15.930000, 0.651584
15.940000, 0.651650
15.950000, 0.651715
15.960000, 0.651780
15.970000, 0.651845
15.980000, 0.651910
15.990000, 0.651975
16.000000, 0.652039
16.010000, 0.652103
16.020000, 0.652168
16.030000, 0.652232
16.040000, 0.652296
16.050000, 0.652360
16.060000, 0.652423
16.070000, 0.652487
16.080000, 0.652551
16.090000, 0.652614
16.100000, 0.652677
16.110000, 0.652740
16.120000, 0.652803
16.130000, 0.652866
16.140000, 0.652929
16.150000, 0.652991
16.160000, 0.653054
16.170000, 0.653116
16.180000, 0.653178
16.190000, 0.653240
16.200000, 0.653302
16.210000, 0.653364
16.220000, 0.653425
16.230000, 0.653487
16.240000, 0.653548
16.250000, 0.653610
16.260000, 0.653671
16.270000, 0.653732
16.280000, 0.653793
16.290000, 0.653853
16.300000, 0.653914
16.310000, 0.653975
16.320000, 0.654035
16.330000, 0.654095
16.340000, 0.654155
16.350000, 0.654215
16.360000, 0.654275
16.370000, 0.654335
16.380000, 0.654395
16.390000, 0.654454
16.400000, 0.654514
16.410000, 0.654573
16.420000, 0.654632
16.430000, 0.654691
16.440000, 0.654750
16.450000, 0.654809
16.460000, 0.654867
16.470000, 0.654926
16.480000, 0.654984
16.490000, 0.655043
16.500000, 0.655101
16.510000, 0.655159
16.520000, 0.655217
16.530000, 0.655275
16.540000, 0.655332
16.550000, 0.655390
16.560000, 0.655447
16.570000, 0.655505
16.580000, 0.655562
16.590000, 0.655619
16.600000, 0.655676
16.610000, 0.655733
16.620000, 0.655790
16.630000, 0.655846
16.640000, 0.655903
16.650000, 0.655959
16.660000, 0.656015
16.670000, 0.656072
16.680000, 0.656128
16.690000, 0.656184
16.700000, 0.656239
16.710000, 0.656295
16.720000, 0.656351
16.730000, 0.656406
16.740000, 0.656462
16.750000, 0.656517
16.760000, 0.656572
16.770000, 0.656627
16.780000, 0.656682
16.790000, 0.656737
16.800000, 0.656791
16.810000, 0.656846
16.820000, 0.656900
16.830000, 0.656955
16.840000, 0.657009
16.850000, 0.657063
16.860000, 0.657117
16.870000, 0.657171
16.880000, 0.657225
16.890000, 0.657278
16.900000, 0.657332
16.910000, 0.657385
16.920000, 0.657439
16.930000, 0.657492
16.940000, 0.657545
16.950000, 0.657598
16.960000, 0.657651
16.970000, 0.657704
16.980000, 0.657756
16.990000, 0.657809
17.000000, 0.657861
17.010000, 0.657914
17.020000, 0.657966
17.030000, 0.658018
17.040000, 0.658070
17.050000, 0.658122
17.060000, 0.658174
17.070000, 0.658225
17.080000, 0.658277
17.090000, 0.658329
17.100000, 0.658380
17.110000, 0.658431
17.120000, 0.658482
17.130000, 0.658533
17.140000, 0.658584
17.150000, 0.658635
17.160000, 0.658686
17.170000, 0.658737
17.180000, 0.658787
17.190000, 0.658838
17.200000, 0.658888
17.210000, 0.658938
17.220000, 0.658988
17.230000, 0.659038
17.240000, 0.659088
17.250000, 0.659138
17.260000, 0.659188
17.270000, 0.659237
17.280000, 0.659287
17.290000, 0.659336
17.300000, 0.659386
17.310000, 0.659435
17.320000, 0.659484
17.330000, 0.659533
17.340000, 0.659582
17.350000, 0.659631
17.360000, 0.659679
17.370000, 0.659728
17.380000, 0.659776
17.390000, 0.659825
17.400000, 0.659873
17.410000, 0.659921
17.420000, 0.659969
17.430000, 0.660017
17.440000, 0.660065
17.450000, 0.660113
17.460000, 0.660161
17.470000, 0.660208
17.480000, 0.660256
17.490000, 0.660303
17.500000, 0.660350
17.510000, 0.660398
17.520000, 0.660445
17.530000, 0.660492
17.540000, 0.660539
17.550000, 0.660585
17.560000, 0.660632
17.570000, 0.660679
17.580000, 0.660725
17.590000, 0.660772
17.600000, 0.660818
17.610000, 0.660864
17.620000, 0.660911
17.630000, 0.660957
17.640000, 0.661003
17.650000, 0.661048
17.660000, 0.661094
17.670000, 0.661140
17.680000, 0.661185
17.690000, 0.661231
17.700000, 0.661276
17.710000, 0.661322
17.720000, 0.661367
17.730000, 0.661412
17.740000, 0.661457
17.750000, 0.661502
17.760000, 0.661547
17.770000, 0.661591
17.780000, 0.661636
17.790000, 0.661681
17.800000, 0.661725
17.810000, 0.661769
17.820000, 0.661814
17.830000, 0.661858
17.840000, 0.661902
17.850000, 0.661946
17.860000, 0.661990
17.870000, 0.662034
17.880000, 0.662077
17.890000, 0.662121
17.900000, 0.662165
17.910000, 0.662208
17.920000, 0.662251
17.930000, 0.662295
17.940000, 0.662338
17.950000, 0.662381
17.960000, 0.662424
17.970000, 0.662467
17.980000, 0.662510
17.990000, 0.662553
18.000000, 0.662595
18.010000, 0.662638
18.020000, 0.662680
18.030000, 0.662723
18.040000, 0.662765
18.050000, 0.662807
18.060000, 0.662849
18.070000, 0.662891
18.080000, 0.662933
18.090000, 0.662975
18.100000, 0.663017
18.110000, 0.663059
18.120000, 0.663100
18.130000, 0.663142
18.140000, 0.663183
18.150000, 0.663225
18.160000, 0.663266
18.170000, 0.663307
18.180000, 0.663348
18.190000, 0.663389
18.200000, 0.663430
18.210000, 0.663471
18.220000, 0.663512
18.230000, 0.663553
18.240000, 0.663593
18.250000, 0.663634
18.260000, 0.663674
18.270000, 0.663714
18.280000, 0.663755
18.290000, 0.663795
18.300000, 0.663835
18.310000, 0.663875
18.320000, 0.663915
18.330000, 0.663955
18.340000, 0.663995
18.350000, 0.664034
18.360000, 0.664074
18.370000, 0.664113
18.380000, 0.664153
18.390000, 0.664192
18.400000, 0.664231
18.410000, 0.664271
18.420000, 0.664310
18.430000, 0.664349
18.440000, 0.664388
18.450000, 0.664427
18.460000, 0.664465
18.470000, 0.664504
18.480000, 0.664543
18.490000, 0.664581
18.500000, 0.664620
18.510000, 0.664658
18.520000, 0.664697
18.530000, 0.664735
18.540000, 0.664773
18.550000, 0.664811
18.560000, 0.664849
18.570000, 0.664887
18.580000, 0.664925
18.590000, 0.664963
18.600000, 0.665000
18.610000, 0.665038
18.620000, 0.665075
18.630000, 0.665113
18.640000, 0.665150
18.650000, 0.665188
18.660000, 0.665225
18.670000, 0.665262
18.680000, 0.665299
18.690000, 0.665336
18.700000, 0.665373
18.710000, 0.665410
18.720000, 0.665447
18.730000, 0.665483
18.740000, 0.665520
18.750000, 0.665557
18.760000, 0.665593
18.770000, 0.665629
18.780000, 0.665666
18.790000, 0.665702
18.800000, 0.665738
18.810000, 0.665774
18.820000, 0.665810
18.830000, 0.665846
18.840000, 0.665882
18.850000, 0.665918
18.860000, 0.665954
18.870000, 0.665989
18.880000, 0.666025
18.890000, 0.666060
18.900000, 0.666096
18.910000, 0.666131
18.920000, 0.666166
18.930000, 0.666202
18.940000, 0.666237
18.950000, 0.666272
18.960000, 0.666307
18.970000, 0.666342
18.980000, 0.666377
18.990000, 0.666411
19.000000, 0.666446
19.010000, 0.666481
19.020000, 0.666515
19.030000, 0.666550
19.040000, 0.666584
19.050000, 0.666619
19.060000, 0.666653
19.070000, 0.666687
19.080000, 0.666721
19.090000, 0.666755
19.100000, 0.666789
19.110000, 0.666823
19.120000, 0.666857
19.130000, 0.666891
19.140000, 0.666925
19.150000, 0.666958
19.160000, 0.666992
19.170000, 0.667025
19.180000, 0.667059
19.190000, 0.667092
19.200000, 0.667126
19.210000, 0.667159
19.220000, 0.667192
19.230000, 0.667225
19.240000, 0.667258
19.250000, 0.667291
19.260000, 0.667324
19.270000, 0.667357
19.280000, 0.667390
19.290000, 0.667422
19.300000, 0.667455
19.310000, 0.667488
19.320000, 0.667520
19.330000, 0.667553
19.340000, 0.667585
19.350000, 0.667617
19.360000, 0.667649
19.370000, 0.667682
19.380000, 0.667714
19.390000, 0.667746
19.400000, 0.667778
19.410000, 0.667810
19.420000, 0.667841
19.430000, 0.667873
19.440000, 0.667905
19.450000, 0.667937
19.460000, 0.667968
19.470000, 0.668000
19.480000, 0.668031
19.490000, 0.668062
19.500000, 0.668094
19.510000, 0.668125
19.520000, 0.668156
19.530000, 0.668187
19.540000, 0.668218
19.550000, 0.668249
19.560000, 0.668280
19.570000, 0.668311
19.580000, 0.668342
19.590000, 0.668373
19.600000, 0.668403
19.610000, 0.668434
19.620000, 0.668465
19.630000, 0.668495
19.640000, 0.668526
19.650000, 0.668556
19.660000, 0.668586
19.670000, 0.668616
19.680000, 0.668647
19.690000, 0.668677
19.700000, 0.668707
19.710000, 0.668737
19.720000, 0.668767
19.730000, 0.668797
19.740000, 0.668826
19.750000, 0.668856
19.760000, 0.668886
19.770000, 0.668915
19.780000, 0.668945
19.790000, 0.668975
19.800000, 0.669004
19.810000, 0.669033
19.820000, 0.669063
19.830000, 0.669092
19.840000, 0.669121
19.850000, 0.669150
19.860000, 0.669179
19.870000, 0.669208
19.880000, 0.669237
19.890000, 0.669266
19.900000, 0.669295
19.910000, 0.669324
19.920000, 0.669353
19.930000, 0.669381
19.940000, 0.669410
19.950000, 0.669438
19.960000, 0.669467
19.970000, 0.669495
19.980000, 0.669524
19.990000, 0.669552
20.000000, 0.669580
